row,element,element_id,name,from_ppc_bus,to_ppc_bus,kv,capacity_mva,x_pu,is_bridge
2284,line,2482,南安城西尾線,893,2239,77.0,186.72,3.2e-05,0
2285,line,2483,南安城西尾線,893,2236,77.0,186.72,7.5e-05,0
2286,line,2484,namebind,893,2428,77.0,186.72,0.000174,0
2287,line,2485,西尾変電所~上矢田町変電所線,2428,1292,77.0,186.72,9.7e-05,0
2288,line,2486,中部送電線_1048,2428,896,77.0,186.72,3.9e-05,1
2289,line,2487,namebind,894,2209,154.0,266.74,4.9e-05,0
2290,line,2488,中原変電所~石井町変電所線,894,1290,154.0,266.74,1e-05,0
2291,line,2489,中部送電線_436,896,897,77.0,93.36,1.9e-05,1
2292,line,2490,中部送電線_1048,896,1291,77.0,93.36,4e-05,1
2293,line,2491,西尾変電所~吉良町中野変電所線,898,2235,275.0,1905.26,6e-06,0
2294,line,2492,横落変電所~下青野変電所線,899,900,77.0,560.15,2e-06,0
2295,line,2493,中部送電線_437,899,1287,77.0,93.36,2.9e-05,0
2296,line,2494,横落変電所~下青野変電所線,900,1287,77.0,560.15,2e-06,0
2297,line,2495,下青野変電所~美合町変電所線,900,901,77.0,186.72,0.000105,1
2298,line,2500,白馬村変電所~糸魚川市変電所線,903,904,66.0,68.59,0.002278,1
2299,line,2503,中部送電線_460,906,907,66.0,68.59,0.000168,1
2300,line,2504,中部送電線_461,909,910,77.0,93.36,3e-05,1
2301,line,2505,中部送電線_463,910,911,77.0,186.72,3e-06,1
2302,line,2506,金丸変電所~長沢変電所線,913,2245,66.0,137.18,0.000449,0
2303,line,2507,金丸変電所~中能登変電所線,913,1004,66.0,137.18,0.001437,1
2304,line,2508,上ノ原変電所~500 kV switching station線,915,1079,500.0,3464.1,3e-06,1
2305,line,2509,中部送電線_483,916,924,77.0,93.36,0.000112,1
2306,line,2510,手原一丁目変電所~久野部変電所線,918,2457,66.0,137.18,0.000336,1
2307,line,2511,久野部変電所~祇王変電所線,2457,2247,77.0,160.04,1.1e-05,1
2308,line,2512,中部送電線_480,919,921,77.0,186.72,0.000103,1
2309,line,2513,中部送電線_481,919,923,77.0,186.72,0.000114,1
2310,line,2514,久野部変電所~栄変電所線,919,2247,77.0,466.79,6e-05,1
2311,line,2515,中部送電線_478,920,921,77.0,93.36,7.7e-05,1
2312,line,2516,中部送電線_479,921,922,77.0,186.72,9.2e-05,1
2313,line,2521,namebind,927,2074,154.0,373.43,1.9e-05,0
2314,line,2522,高宮変電所~雨降野変電所線,927,928,154.0,373.43,1.9e-05,0
2315,line,2523,中部電力パワーグリッド 77.0kV線,928,2411,77.0,560.15,5e-06,0
2316,line,2524,中部送電線_536,930,931,66.0,68.59,0.000175,1
2317,line,2525,中部送電線_662,930,1034,66.0,68.59,0.000438,1
2318,line,2526,水須変電所~富山市変電所線,2018,932,154.0,266.74,0.000116,0
2319,line,2527,中部送電線_661,2018,1033,154.0,266.74,1.5e-05,0
2320,line,2528,中部送電線_543,934,936,154.0,533.47,1e-06,1
2321,line,2529,刈谷市変電所~小垣江町変電所線,934,935,154.0,533.47,5e-06,1
2322,line,2530,中部送電線_559,939,1926,77.0,80.02,0.000107,1
2323,line,2532,まきの木台二丁目変電所~赤水町変電所線,2254,1313,154.0,266.74,4.3e-05,0
2324,line,2533,中部電力パワーグリッド 66.0kV線,2255,946,66.0,137.18,1.8e-05,0
2325,line,2534,波岡変電所~福岡町下蓑新変電所線,2255,2256,66.0,137.18,6.7e-05,0
2326,line,2535,波岡変電所~福岡町下蓑新変電所線,2256,1271,66.0,274.36,0.000136,1
2327,line,2536,中部電力パワーグリッド 66.0kV線,940,2081,66.0,411.54,1e-05,0
2328,line,2537,福岡町小伊勢領変電所~福岡町下蓑新変電所線,940,2259,66.0,137.18,4.9e-05,1
2329,line,2538,福岡町下蓑新変電所~福岡町小伊勢領変電所線,2081,1271,66.0,68.59,5.3e-05,0
2330,line,2539,leadin,1951,2401,66.0,68.59,4e-06,1
2331,line,2540,下八ケ変電所~平米町変電所線,2273,2263,66.0,137.18,4.5e-05,1
2332,line,2541,久々湊変電所~射水変電所線,2262,2341,66.0,137.18,2.8e-05,0
2333,line,2542,北陸電力送配電 66.0kV線,941,2341,66.0,137.18,1.7e-05,0
2334,line,2543,中部送電線_572,943,944,154.0,266.74,1.4e-05,1
2335,line,2544,中部送電線_957,944,1257,154.0,533.47,2e-06,1
2336,line,2545,中部送電線_955,944,1255,154.0,266.74,6e-05,1
2337,line,2546,中部電力パワーグリッド 154.0kV線,947,948,154.0,533.47,2.7e-05,0
2338,line,2547,中部電力パワーグリッド 154.0kV線,947,1266,154.0,533.47,4e-06,1
2339,line,2548,西日本北小松線,2182,951,77.0,93.36,0.000444,1
2340,line,2549,中部送電線_594,954,955,77.0,186.72,0.000166,1
2341,line,2550,中部送電線_595,955,956,77.0,93.36,9e-06,1
2342,line,2551,東近江開閉所~日野町変電所線,955,957,77.0,93.36,0.000193,1
2343,line,2553,中部送電線_600,960,961,154.0,266.74,8e-05,1
2344,line,2554,駒ヶ根変電所~中部電力 高森変電所線,960,2202,154.0,266.74,0.000129,0
2345,line,2558,四ツ屋変電所~坂城変電所線,962,1246,77.0,186.72,0.000121,0
2346,line,2559,坂城変電所~上山田変電所線,962,2377,77.0,93.36,0.000257,1
2347,line,2560,東中変電所~友江変電所線,2282,2356,66.0,137.18,7.3e-05,0
2348,line,2561,友江変電所~東中変電所線,2282,963,66.0,137.18,0.000214,0
2349,line,2563,中部電力パワーグリッド 66.0kV線,966,967,66.0,274.36,5e-06,1
2350,line,2564,中滝変電所~長江変電所線,967,969,66.0,274.36,6.3e-05,0
2351,line,2565,中部電力パワーグリッド 66.0kV線,968,969,66.0,137.18,5.6e-05,1
2352,line,2566,leadin,971,1328,154.0,266.74,2e-05,1
2353,line,2567,寺津変電所~北笹津変電所線,1826,972,66.0,137.18,0.000567,0
2354,line,2568,寺津変電所~北笹津変電所線,1826,1972,66.0,274.36,3.1e-05,0
2355,line,2569,婦中町新屋変電所~婦中町東本郷変電所線,2287,2288,66.0,274.36,3.3e-05,0
2356,line,2570,婦中町新屋変電所~婦中町東本郷変電所線,2290,2288,66.0,274.36,6.1e-05,0
2357,line,2571,婦中町新屋変電所~高内変電所線,2290,2062,66.0,137.18,0.000245,0
2358,line,2572,北陸電力送配電 77.0kV線,2292,973,77.0,186.72,3.8e-05,1
2359,line,2573,田上変電所~長坂町変電所線,973,2293,77.0,186.72,8.9e-05,1
2360,line,2574,leadin,974,2005,77.0,93.36,0.000161,1
2361,line,2575,関西電力送配電 275.0kV線,975,976,275.0,952.63,1e-06,0
2362,line,2576,関西電力送配電 275.0kV線,975,977,275.0,952.63,2e-06,0
2363,line,2577,関西電力送配電 275.0kV線,975,978,275.0,1905.26,1.3e-05,0
2364,line,2578,関西電力送配電 275.0kV線,976,977,275.0,952.63,1e-06,0
2365,line,2579,白川村変電所~飯島変電所線,977,981,275.0,3810.51,6e-06,0
2366,line,2580,関西電力送配電 275.0kV線,978,979,275.0,952.63,1e-06,0
2367,line,2581,関西電力送配電 275.0kV線,978,980,275.0,952.63,1e-06,0
2368,line,2582,中部電力パワーグリッド 275.0kV線,979,980,275.0,1905.26,1e-06,0
2369,line,2583,関西電力送配電 275.0kV線,979,2301,275.0,952.63,1.7e-05,0
2370,line,2584,関西電力送配電 275.0kV線,980,2301,275.0,952.63,1.6e-05,0
2371,line,2585,成出変電所~城端開閉所線,2301,988,275.0,1905.26,1e-06,0
2372,line,2586,中部電力パワーグリッド 275.0kV線,981,982,275.0,952.63,3e-06,1
2373,line,2587,中部電力パワーグリッド 77.0kV線,1900,986,77.0,186.72,1.7e-05,0
2374,line,2588,leadin,1900,983,77.0,186.72,3.7e-05,0
2375,line,2589,中部電力パワーグリッド 77.0kV線,1900,984,77.0,93.36,0.000428,0
2376,line,2590,中部電力パワーグリッド 77.0kV線,1900,985,77.0,186.72,0.000138,0
2377,line,2591,郡上市変電所~白川村変電所線,984,991,77.0,280.07,0.000137,1
2378,line,2592,中部電力パワーグリッド 77.0kV線,984,992,77.0,93.36,0.000128,1
2379,line,2593,中部電力パワーグリッド 275.0kV線,988,1317,275.0,952.63,3.3e-05,1
2380,line,2595,名鉄知立線,990,2243,77.0,160.04,4.5e-05,0
2381,line,2596,新池分岐線,990,2339,66.0,137.18,0.000102,1
2382,line,2597,名鉄知立線,2243,2196,77.0,186.72,8e-06,1
2383,line,2598,中部電力パワーグリッド 77.0kV線,2309,991,77.0,93.36,0.000279,1
2384,line,2599,高山市変電所~郡上市変電所線,991,2308,77.0,186.72,0.000167,1
2385,line,2604,中部送電線_631,995,996,77.0,186.72,0.000626,1
2386,line,2607,中部送電線_635,997,2359,154.0,1066.94,7e-06,0
2387,line,2608,揖斐変電所~青野町変電所線,2359,998,154.0,800.21,3.9e-05,0
2388,line,2609,揖斐変電所~青野町変電所線,998,1539,154.0,533.47,1.1e-05,0
2389,line,2610,namebind,998,2212,154.0,266.74,4.2e-05,0
2390,line,2611,西日本北小松線,999,2313,77.0,186.72,3.9e-05,0
2391,line,2612,namebind,999,2180,77.0,93.36,0.000155,0
2392,line,2613,西日本北小松線,2313,1000,77.0,186.72,1.2e-05,1
2393,line,2614,長柄町変電所~麦生変電所線,2399,2381,77.0,186.72,0.000215,0
2394,line,2615,長柄町変電所~笠島変電所線,2399,2398,77.0,186.72,6.3e-05,0
2395,line,2616,笠島変電所~宇野気変電所線,2398,1001,77.0,186.72,0.000129,0
2396,line,2617,中部電力パワーグリッド 77.0kV線,1001,2380,77.0,186.72,6.4e-05,1
2397,line,2618,関開閉所~本巣市変電所線,2328,1402,275.0,1066.94,0.000346,0
2398,line,2619,中部送電線_640,2328,1002,154.0,266.74,5.2e-05,0
2399,line,2620,中部送電線_642,1002,1003,154.0,266.74,3e-06,1
2400,line,2621,中部送電線_654,1006,1023,154.0,266.74,2.7e-05,1
2401,line,2622,北陸電力送配電 154.0kV線,1006,1732,154.0,1600.41,6.1e-05,0
2402,line,2623,増山変電所~八尾町福島七丁目変電所線,1007,1008,66.0,137.18,0.000396,0
2403,line,2624,中部送電線_643,1007,1009,66.0,68.59,3.8e-05,1
2404,line,2625,城変電所~八尾町福島七丁目変電所線,1008,1015,66.0,137.18,0.000266,1
2405,line,2626,宮川町野首変電所~城変電所線,1010,1011,66.0,68.59,0.00042,1
2406,line,2627,城変電所~八尾町福島七丁目変電所線,1011,1012,66.0,274.36,2e-06,1
2407,line,2628,城変電所~八尾町福島七丁目変電所線,1011,1013,66.0,137.18,0.000288,1
2408,line,2629,中部送電線_644,1013,1016,66.0,68.59,9e-06,1
2409,line,2630,城変電所~八尾町福島七丁目変電所線,1013,1014,66.0,137.18,2.1e-05,1
2410,line,2631,中部送電線_645,1014,1017,66.0,68.59,1.6e-05,1
2411,line,2632,城変電所~八尾町福島七丁目変電所線,1014,1015,66.0,137.18,0.000139,1
2412,line,2633,中部送電線_646,1015,1018,66.0,68.59,2.1e-05,1
2413,line,2634,春日変電所~高内変電所線,2286,1019,66.0,68.59,0.000162,1
2414,line,2635,中部送電線_652,1020,1021,154.0,266.74,1.4e-05,1
2415,line,2636,武芸川変電所~中央二丁目変電所線,1020,1022,154.0,266.74,2.1e-05,0
2416,line,2637,namebind,1022,2072,154.0,266.74,8.8e-05,0
2417,line,2640,石垣変電所~大浦変電所線,1029,1030,66.0,68.59,0.00033,1
2418,line,2641,中部送電線_660,1029,1031,66.0,68.59,3.5e-05,1
2419,line,2650,中部送電線_682,1043,1905,66.0,68.59,5.9e-05,1
2420,line,2654,中部送電線_684,1044,1046,154.0,266.74,1.5e-05,1
2421,line,2657,中部送電線_688,1048,1049,154.0,266.74,2.1e-05,1
2422,line,2658,中部送電線_688,1048,1050,154.0,266.74,1.2e-05,1
2423,line,2659,中部送電線_688,1050,1051,154.0,266.74,0.000123,1
2424,line,2660,中部送電線_689,1050,1052,154.0,266.74,1e-05,1
2425,line,2661,中部送電線_690,1051,1053,154.0,266.74,4.4e-05,0
2426,line,2662,中部送電線_834,1053,1194,154.0,266.74,3e-06,1
2427,line,2663,中部送電線_834,1053,1630,275.0,533.47,5.3e-05,0
2428,line,2664,豊田市変電所~愛知変電所線,1055,1056,154.0,266.74,5.9e-05,1
2429,line,2665,豊田市変電所~愛知変電所線,1055,1057,154.0,533.47,8.8e-05,1
2430,line,2666,中部送電線_696,1058,1059,154.0,266.74,8e-06,1
2431,line,2667,中部送電線_697,1059,1060,154.0,266.74,9e-06,1
2432,line,2668,中部送電線_698,1061,1062,275.0,952.63,2e-06,1
2433,line,2669,中部送電線_699,1061,1860,275.0,952.63,5e-06,0
2434,line,2670,中部送電線_700,1063,2322,66.0,68.59,0.000759,0
2435,line,2671,中部送電線_855,2322,1202,66.0,68.59,0.000281,1
2436,line,2672,中部送電線_702,1064,1065,66.0,68.59,0.000164,1
2437,line,2673,山科変電所~新平山変電所線,1070,1071,77.0,93.36,3.9e-05,1
2438,line,2674,中部電力パワーグリッド（株）大須賀変電所~掛川市変電所線,1898,2192,77.0,93.36,1.7e-05,1
2439,line,2675,中部送電線_707,1072,1888,77.0,80.02,4.6e-05,1
2440,line,2676,中部送電線_708,1073,1074,77.0,93.36,3.1e-05,1
2441,line,2677,namebind,1073,2194,77.0,186.72,0.000162,1
2442,line,2678,leadin,2194,1075,77.0,186.72,2e-05,1
2443,line,2679,中部電力南山変電所~上ノ原変電所線,1076,1077,500.0,3464.1,1e-06,1
2444,line,2680,中部電力南山変電所~大柳南変電所線,1076,1085,500.0,3464.1,4e-06,0
2445,line,2681,上ノ原変電所~500 kV switching station線,1077,1078,500.0,3464.1,6e-06,1
2446,line,2682,中部送電線_714,1077,1082,500.0,3464.1,1e-06,1
2447,line,2683,上ノ原変電所~500 kV switching station線,1078,1079,500.0,3464.1,2e-06,1
2448,line,2684,中部送電線_713,1078,1081,500.0,3464.1,1e-06,1
2449,line,2685,中部送電線_712,1079,1080,500.0,3464.1,0.0,1
2450,line,2686,中部送電線_714,1082,1083,500.0,3464.1,0.0,1
2451,line,2687,上ノ原変電所~奥の谷変電所線,1082,1084,500.0,3464.1,1e-06,1
2452,line,2688,中部電力南山変電所~大柳南変電所線,1085,1086,500.0,3464.1,7e-06,0
2453,line,2689,中部送電線_715,1085,1087,500.0,3464.1,2e-06,0
2454,line,2690,中部送電線_720,1086,1097,500.0,3464.1,1e-06,0
2455,line,2691,中部送電線_720,1086,1098,500.0,6928.2,1e-06,1
2456,line,2692,奥の谷変電所~大柳南変電所線,1087,1089,500.0,3464.1,7e-06,0
2457,line,2693,中部送電線_716,1087,1088,500.0,6928.2,1e-06,1
2458,line,2694,奥の谷変電所~大柳南変電所線,1089,1090,500.0,3464.1,1e-06,0
2459,line,2695,金谷天王町変電所~大柳南変電所線,1089,1094,500.0,13856.41,1e-06,0
2460,line,2696,金谷天王町変電所~大柳南変電所線,1089,1095,500.0,13856.41,1e-06,0
2461,line,2697,namebind,1090,2446,500.0,3464.1,6e-06,0
2462,line,2698,中部送電線_718,1090,1091,500.0,3464.1,0.0,1
2463,line,2699,金谷天王町変電所~大柳南変電所線,1092,1093,500.0,13856.41,1e-06,0
2464,line,2700,中部送電線_724,1092,2002,500.0,3464.1,3e-06,0
2465,line,2701,金谷天王町変電所~大柳南変電所線,1093,1094,500.0,13856.41,0.0,0
2466,line,2702,新菊川変電所~金谷天王町変電所線,1093,1103,500.0,6928.2,1e-06,1
2467,line,2703,中部送電線_722,1094,1100,500.0,3464.1,1e-06,1
2468,line,2704,中部送電線_719,1095,1096,500.0,3464.1,1e-06,1
2469,line,2705,中部送電線_720,1095,1097,500.0,3464.1,1e-06,0
2470,line,2706,中部送電線_721,1097,1099,500.0,3464.1,3e-06,1
2471,line,2707,中部送電線_723,1100,1102,500.0,6928.2,0.0,1
2472,line,2708,中部送電線_722,1100,1101,500.0,3464.1,0.0,1
2473,line,2709,中部送電線_726,1105,2003,77.0,186.72,0.000243,0
2474,line,2710,中部送電線_745,1105,1113,77.0,93.36,6.3e-05,1
2475,line,2711,中部送電線_741,1111,1994,154.0,114.32,0.000311,1
2476,line,2712,中部送電線_744,2447,1112,154.0,533.47,2.8e-05,1
2477,line,2713,中部送電線_1062,2447,1297,154.0,533.47,1.3e-05,1
2478,line,2714,leadin,1114,1331,77.0,93.36,9e-05,1
2479,line,2715,namebind,1114,2249,77.0,93.36,0.000152,1
2480,line,2716,善左衛門三丁目変電所~大村一丁目変電所線,1115,2445,154.0,533.47,6.7e-05,1
2481,line,2717,namebind,1119,1566,110.0,171.47,0.000167,0
2482,line,2718,中部送電線_759,1122,1906,66.0,137.18,8.2e-05,0
2483,line,2722,namebind,1124,2442,77.0,93.36,0.000609,1
2484,line,2723,西貝塚変電所~長須賀変電所線,1124,1126,77.0,186.72,1.5e-05,0
2485,line,2724,中部送電線_767,1125,1126,77.0,93.36,3.1e-05,1
2486,line,2725,福井開閉所~金津変電所線,1128,1129,77.0,186.72,0.000224,0
2487,line,2726,中部送電線_770,1128,1131,77.0,93.36,3.8e-05,1
2488,line,2727,中部送電線_772,1129,1132,77.0,93.36,6e-06,1
2489,line,2728,福井開閉所~金津変電所線,1129,1130,77.0,186.72,0.000114,0
2490,line,2729,和合町二丁目変電所~弁天町三丁目変電所線,1134,1137,154.0,266.74,1e-06,1
2491,line,2730,和合町二丁目変電所~丸山変電所 (Maruyama Hendensho)線,1134,1135,154.0,533.47,3.6e-05,0
2492,line,2731,和合町二丁目変電所~弁天町三丁目変電所線,1134,1138,154.0,266.74,1.1e-05,1
2493,line,2732,和合町二丁目変電所~丸山変電所 (Maruyama Hendensho)線,1135,1136,154.0,533.47,4e-06,1
2494,line,2733,丸山変電所 (Maruyama Hendensho)~大針町変電所線,1135,1139,154.0,533.47,5.3e-05,0
2495,line,2734,namebind,1139,2482,154.0,533.47,3.4e-05,0
2496,line,2735,中部送電線_773,1139,1140,154.0,266.74,2.2e-05,1
2497,line,2736,leadin,2197,1141,154.0,533.47,1.1e-05,1
2498,line,2737,中部送電線_779,2197,1142,154.0,266.74,1.9e-05,0
2499,line,2738,中部送電線_780,1142,1143,154.0,266.74,2.9e-05,0
2500,line,2739,中部送電線_791,1142,1154,154.0,533.47,1e-05,1
2501,line,2740,中部送電線_789,1143,1144,154.0,266.74,1.8e-05,0
2502,line,2741,中部送電線_790,1143,1153,154.0,266.74,0.000116,1
2503,line,2742,和合町二丁目変電所~弁天町三丁目変電所線,1144,1145,154.0,266.74,9.6e-05,0
2504,line,2743,中部送電線_788,1144,1152,154.0,266.74,2.2e-05,1
2505,line,2744,中部送電線_781,1145,1146,154.0,266.74,1.3e-05,0
2506,line,2745,中部送電線_787,1145,1151,154.0,266.74,2.2e-05,1
2507,line,2746,弁天町三丁目変電所~八床町変電所線,1146,1147,154.0,266.74,7.8e-05,0
2508,line,2747,中部送電線_786,1146,1150,154.0,266.74,1.6e-05,1
2509,line,2748,八床町変電所~定光寺変電所線,1147,1148,154.0,266.74,5.4e-05,1
2510,line,2749,中部送電線_785,1147,2227,154.0,266.74,4.2e-05,0
2511,line,2750,中部送電線_784,1148,2415,154.0,266.74,2.2e-05,1
2512,line,2751,中部送電線_782,1148,1149,154.0,533.47,9e-06,1
2513,line,2752,高蔵寺変電所~定光寺変電所線,2415,1341,154.0,533.47,2.3e-05,1
2514,line,2753,中部送電線_793,1155,1156,77.0,93.36,6.4e-05,1
2515,line,2754,中部送電線_798,1155,1163,77.0,186.72,0.000245,0
2516,line,2755,中部送電線_794,1156,1157,77.0,93.36,1.8e-05,1
2517,line,2756,瑞浪変電所 (Mizunami Hendensho)~和合町二丁目変電所線,1156,1158,77.0,93.36,0.000693,1
2518,line,2757,中部送電線_795,1158,1159,77.0,93.36,4.8e-05,1
2519,line,2758,和合町二丁目変電所~愛知変電所線,1158,1160,77.0,93.36,0.000227,1
2520,line,2759,中部送電線_796,1160,1161,77.0,186.72,5e-06,1
2521,line,2760,中部送電線_797,1160,1162,77.0,93.36,0.000397,1
2522,line,2761,中部送電線_804,1163,1169,77.0,93.36,2e-06,1
2523,line,2762,中部送電線_798,1163,1164,77.0,186.72,2.5e-05,0
2524,line,2763,中部送電線_800,1164,1165,77.0,93.36,5e-05,1
2525,line,2764,瑞浪変電所 (Mizunami Hendensho)~大井変電所線,1164,1166,77.0,93.36,0.000256,0
